class_id,class_name,collection_id,collection_description,property_id,property,property_description,filename,used
3,Power Station,114,set of fuels used by the generator,1536,Coupling Time,Number of hours Fuel has to be used after a start-up,European Integrated Power & Gas Model,False
3,Power Station,114,set of fuels used by the generator,1538,Offer Quantity,MW offer in band,European Integrated Power & Gas Model,False
3,Power Station,115,fuels available for starting units,1540,Offtake at Start,Fuel required to start a unit,European Integrated Power & Gas Model,False
3,Power Station,2,Fuel objects,256,Balance Period,Frequency of storage balance,European Integrated Power & Gas Model,False
3,Power Station,2,Fuel objects,258,Decomposition Penalty a,Decomposition stockpile target penalty function 'a' term.,European Integrated Power & Gas Model,False
3,Power Station,2,Fuel objects,259,Decomposition Penalty b,Decomposition stockpile target penalty function 'b' term.,European Integrated Power & Gas Model,False
3,Power Station,2,Fuel objects,260,Decomposition Penalty c,Decomposition stockpile target penalty function 'c' term.,European Integrated Power & Gas Model,False
3,Power Station,2,Fuel objects,261,Decomposition Penalty x,Decomposition stockpile target penalty function 'x' term.,European Integrated Power & Gas Model,False
3,Power Station,2,Fuel objects,264,Price,Fuel price,European Integrated Power & Gas Model,True
3,Power Station,2,Fuel objects,265,Tax,Fuel tax,European Integrated Power & Gas Model,False
3,Power Station,2,Fuel objects,266,Price Incr,Increment to the price of the fuel,European Integrated Power & Gas Model,False
3,Power Station,2,Fuel objects,267,Price Scalar,Multiplier on the price of the fuel,European Integrated Power & Gas Model,False
3,Power Station,2,Fuel objects,269,Max Offtake,Maximum fuel offtake per interval,European Integrated Power & Gas Model,False
3,Power Station,2,Fuel objects,270,Max Offtake Hour,Maximum fuel offtake in hour,European Integrated Power & Gas Model,False
3,Power Station,2,Fuel objects,271,Max Offtake Day,Maximum fuel offtake in day,European Integrated Power & Gas Model,False
3,Power Station,2,Fuel objects,272,Max Offtake Week,Maximum fuel offtake in week,European Integrated Power & Gas Model,False
3,Power Station,2,Fuel objects,273,Max Offtake Month,Maximum fuel offtake in month,European Integrated Power & Gas Model,False
3,Power Station,2,Fuel objects,274,Max Offtake Year,Maximum fuel offtake in year,European Integrated Power & Gas Model,False
3,Power Station,2,Fuel objects,275,Min Offtake,Minimum fuel offtake per interval,European Integrated Power & Gas Model,False
3,Power Station,2,Fuel objects,276,Min Offtake Hour,Minimum fuel offtake in hour,European Integrated Power & Gas Model,False
3,Power Station,2,Fuel objects,277,Min Offtake Day,Minimum fuel offtake in day,European Integrated Power & Gas Model,False
3,Power Station,2,Fuel objects,278,Min Offtake Week,Minimum fuel offtake in week,European Integrated Power & Gas Model,False
3,Power Station,2,Fuel objects,279,Min Offtake Month,Minimum fuel offtake in month,European Integrated Power & Gas Model,False
3,Power Station,2,Fuel objects,280,Min Offtake Year,Minimum fuel offtake in year,European Integrated Power & Gas Model,False
3,Power Station,2,Fuel objects,281,Shadow Price,"Shadow price of fuel (if defined as input, sets the internal price for fuel)",European Integrated Power & Gas Model,False
3,Power Station,2,Fuel objects,282,Shadow Price Incr,Increment to the shadow price of the fuel (use only when Shadow Price is defined),European Integrated Power & Gas Model,False
3,Power Station,2,Fuel objects,283,Shadow Price Scalar,Multiplier on the shadow price of the fuel (use only when Shadow Price is defined),European Integrated Power & Gas Model,False
3,Power Station,2,Fuel objects,284,Max Inventory,Maximum fuel allowed in stockpile,European Integrated Power & Gas Model,False
3,Power Station,2,Fuel objects,285,Min Inventory,Minimum fuel required in stockpile,European Integrated Power & Gas Model,False
3,Power Station,2,Fuel objects,287,Delivery,Fuel delivered to the stockpile,European Integrated Power & Gas Model,False
3,Power Station,2,Fuel objects,288,Delivery Charge,Cost of delivering fuel to the stockpile,European Integrated Power & Gas Model,False
3,Power Station,2,Fuel objects,289,Inventory Charge,Cost applied to closing inventory in the stockpile,European Integrated Power & Gas Model,False
3,Power Station,2,Fuel objects,290,Reservation Charge,Cost applied to unused inventory capacity in the stockpile,European Integrated Power & Gas Model,False
3,Power Station,2,Fuel objects,291,Withdrawal Charge,Incremental cost of taking fuel from stockpile,European Integrated Power & Gas Model,False
3,Power Station,2,Fuel objects,304,FO&M Charge,Annual fixed operation and maintenance charge,European Integrated Power & Gas Model,False
3,Power Station,114,set of fuels used by the generator,1519,Transport Charge,Cost of transporting the fuel to the generator,European Integrated Power & Gas Model,True
3,Power Station,114,set of fuels used by the generator,1525,Rating,Rating of generating units when running this fuel,European Integrated Power & Gas Model,False
3,Power Station,114,set of fuels used by the generator,1528,Heat Rate Base,Constant term in fuel use function (no-load cost),European Integrated Power & Gas Model,False
3,Power Station,114,set of fuels used by the generator,1529,Heat Rate,Heat-rate at load point (used with Load Point) or 'b' in the heat input function,European Integrated Power & Gas Model,False
3,Power Station,114,set of fuels used by the generator,1530,Heat Rate Incr,Average marginal heat-rate in band,European Integrated Power & Gas Model,False
3,Power Station,114,set of fuels used by the generator,1531,Heat Rate Incr2,Second-order polynomial term in unit fuel use function,European Integrated Power & Gas Model,False
3,Power Station,114,set of fuels used by the generator,1532,Heat Rate Incr3,Third-order polynomial term in unit fuel use function,European Integrated Power & Gas Model,False
3,Power Station,114,set of fuels used by the generator,1533,Transition Cost Down,Cost required for Fuel Transition shutdown process (surplus over Production Offtake).,European Integrated Power & Gas Model,False
3,Power Station,114,set of fuels used by the generator,1534,Transition Cost Up,Cost required for Fuel Transition start-up process (surplus over Production Offtake).,European Integrated Power & Gas Model,False
3,Power Station,114,set of fuels used by the generator,1537,Emission Scalar,Scalar on emissions from this generator and fuel combination,European Integrated Power & Gas Model,False
3,Power Station,114,set of fuels used by the generator,1539,Offer Price,Price of energy in band,European Integrated Power & Gas Model,False
3,Power Station,115,fuels available for starting units,1541,Transport Charge,Cost of transporting the fuel to the generator,European Integrated Power & Gas Model,True
3,Power Station,115,fuels available for starting units,1542,Emission Scalar,Scalar on emissions from this generator and start fuel combination,European Integrated Power & Gas Model,False
3,Power Station,132,set of fuels that produce the emission,1549,Production Rate,Emissions produced per unit of energy,European Integrated Power & Gas Model,True
3,Power Station,137,set of consumables that are used by the abatement technology,1567,Consumption Base,Consumption at notional zero generation level,European Integrated Power & Gas Model,False
3,Power Station,137,set of consumables that are used by the abatement technology,1568,Consumption Incr,Incremental consumption as a function of generation,European Integrated Power & Gas Model,False
3,Power Station,299,set of Fuel objects involved in the Constraint,1704,Emission Coefficient,Coefficient of fuel emission,European Integrated Power & Gas Model,False
3,Power Station,299,set of Fuel objects involved in the Constraint,1705,In Use Coefficient,"Boolean value (1 if the Fuel is in use, 0 otherwise)",European Integrated Power & Gas Model,False
3,Power Station,299,set of Fuel objects involved in the Constraint,1706,Closing Inventory Coefficient,Coefficient of fuel stockpile closing inventory.,European Integrated Power & Gas Model,False
3,Power Station,299,set of Fuel objects involved in the Constraint,1707,Inventory Change Coefficient,Coefficient of change in fuel stockpile level.,European Integrated Power & Gas Model,False
3,Power Station,299,set of Fuel objects involved in the Constraint,1708,Delivery Coefficient,Coefficient of delivery to fuel stockpile.,European Integrated Power & Gas Model,False
3,Power Station,299,set of Fuel objects involved in the Constraint,1709,Withdrawal Coefficient,Coefficient of withdrawal from fuel stockpile.,European Integrated Power & Gas Model,False
3,Power Station,2,Fuel objects,305,x,Value to pass-through to solution,European Integrated Power & Gas Model,False
3,Power Station,2,Fuel objects,306,y,Value to pass-through to solution,European Integrated Power & Gas Model,False
3,Power Station,2,Fuel objects,307,z,Value to pass-through to solution,European Integrated Power & Gas Model,False
3,Power Station,299,set of Fuel objects involved in the Constraint,1703,Offtake Coefficient,Coefficient of fuel offtake,European Integrated Power & Gas Model,False
3,Power Station,337,set of Fuel objects that define when the Variable is active,1934,Offtake Coefficient,Coefficient of fuel offtake,European Integrated Power & Gas Model,False
4,Fuel,3,Fuel Contract objects,308,Quantity,Contract quantity,European Integrated Power & Gas Model,False
4,Fuel,3,Fuel Contract objects,309,Quantity Hour,Total contract quantity in hour,European Integrated Power & Gas Model,False
4,Fuel,3,Fuel Contract objects,310,Quantity Day,Total contract quantity in day,European Integrated Power & Gas Model,False
4,Fuel,3,Fuel Contract objects,311,Quantity Week,Total contract quantity in week,European Integrated Power & Gas Model,False
4,Fuel,3,Fuel Contract objects,312,Quantity Month,Total contract quantity in month,European Integrated Power & Gas Model,False
4,Fuel,3,Fuel Contract objects,313,Quantity Year,Total contract quantity in year,European Integrated Power & Gas Model,False
4,Fuel,3,Fuel Contract objects,314,Price,Contract price,European Integrated Power & Gas Model,False
4,Fuel,3,Fuel Contract objects,315,Price Incr,Increment to the price of the fuel contract.,European Integrated Power & Gas Model,False
4,Fuel,3,Fuel Contract objects,316,Price Scalar,Multiplier on the price of the fuel contract.,European Integrated Power & Gas Model,False
4,Fuel,3,Fuel Contract objects,317,Take-or-Pay Quantity,Contract take-or-pay quantity,European Integrated Power & Gas Model,False
4,Fuel,3,Fuel Contract objects,318,Take-or-Pay Quantity Hour,Contract take-or-pay quantity in hour,European Integrated Power & Gas Model,False
4,Fuel,3,Fuel Contract objects,319,Take-or-Pay Quantity Day,Contract take-or-pay quantity in day,European Integrated Power & Gas Model,False
4,Fuel,3,Fuel Contract objects,320,Take-or-Pay Quantity Week,Contract take-or-pay quantity in week,European Integrated Power & Gas Model,False
4,Fuel,3,Fuel Contract objects,321,Take-or-Pay Quantity Month,Contract take-or-pay quantity in month,European Integrated Power & Gas Model,False
4,Fuel,3,Fuel Contract objects,322,Take-or-Pay Quantity Year,Contract take-or-pay quantity in year,European Integrated Power & Gas Model,False
4,Fuel,3,Fuel Contract objects,323,Take-or-Pay Price,Contract take-or-pay price,European Integrated Power & Gas Model,False
4,Fuel,3,Fuel Contract objects,324,FO&M Charge,Annual fixed charge for the fuel contract,European Integrated Power & Gas Model,False
4,Fuel,3,Fuel Contract objects,325,x,Value to pass-through to solution,European Integrated Power & Gas Model,False
4,Fuel,3,Fuel Contract objects,326,y,Value to pass-through to solution,European Integrated Power & Gas Model,False
4,Fuel,3,Fuel Contract objects,327,z,Value to pass-through to solution,European Integrated Power & Gas Model,False
4,Fuel,300,set of Fuel Contract objects involved in the Constraint,1710,Offtake Coefficient,Coefficient of fuel contract offtake,European Integrated Power & Gas Model,False
5,Fuel Contract,4,Emission objects,328,Price,Price charged per unit of emission (accounting only),European Integrated Power & Gas Model,False
5,Fuel Contract,4,Emission objects,329,Max Production,Maximum emission production per interval,European Integrated Power & Gas Model,False
5,Fuel Contract,4,Emission objects,330,Max Production Hour,Maximum emission production in hour,European Integrated Power & Gas Model,False
5,Fuel Contract,4,Emission objects,331,Max Production Day,Maximum emission production in day,European Integrated Power & Gas Model,False
5,Fuel Contract,4,Emission objects,332,Max Production Week,Maximum emission production in week,European Integrated Power & Gas Model,False
5,Fuel Contract,4,Emission objects,333,Max Production Month,Maximum emission production in month,European Integrated Power & Gas Model,False
5,Fuel Contract,4,Emission objects,334,Max Production Year,Maximum emission production in year,European Integrated Power & Gas Model,False
5,Fuel Contract,4,Emission objects,335,Max Production Penalty,Penalty for violation of [Max Production] constraints.,European Integrated Power & Gas Model,False
5,Fuel Contract,4,Emission objects,336,Shadow Price,Shadow price (marginal cost) of emissions,European Integrated Power & Gas Model,True
5,Fuel Contract,136,set of emissions that are removed by this abatement technology,1564,Abatement Cost,Cost per unit of emission removed for this emission,European Integrated Power & Gas Model,False
5,Fuel Contract,136,set of emissions that are removed by this abatement technology,1565,Efficiency,Efficiency of emission abatement at notional zero generation level for this emission,European Integrated Power & Gas Model,False
5,Fuel Contract,136,set of emissions that are removed by this abatement technology,1566,Max Abatement,Maximum emission abatement rate for this emission,European Integrated Power & Gas Model,False
5,Fuel Contract,268,set of emissions produced by the company,1628,Allocation,Emission rights allocation,European Integrated Power & Gas Model,False
5,Fuel Contract,268,set of emissions produced by the company,1629,Allocation Hour,Emission rights allocation,European Integrated Power & Gas Model,False
5,Fuel Contract,268,set of emissions produced by the company,1630,Allocation Day,Emission rights allocation,European Integrated Power & Gas Model,False
5,Fuel Contract,268,set of emissions produced by the company,1631,Allocation Week,Emission rights allocation,European Integrated Power & Gas Model,False
5,Fuel Contract,268,set of emissions produced by the company,1632,Allocation Month,Emission rights allocation,European Integrated Power & Gas Model,False
5,Fuel Contract,268,set of emissions produced by the company,1633,Allocation Year,Emission rights allocation,European Integrated Power & Gas Model,False
5,Fuel Contract,301,set of Emission objects involved in the Constraint,1711,Production Coefficient,Coefficient of emissions produced,European Integrated Power & Gas Model,False
5,Fuel Contract,301,set of Emission objects involved in the Constraint,1712,Abatement Coefficient,Coefficient of emissions abated,European Integrated Power & Gas Model,False
5,Fuel Contract,4,Emission objects,337,x,Value to pass-through to solution,European Integrated Power & Gas Model,False
5,Fuel Contract,4,Emission objects,338,y,Value to pass-through to solution,European Integrated Power & Gas Model,False
5,Fuel Contract,4,Emission objects,339,z,Value to pass-through to solution,European Integrated Power & Gas Model,False
6,Power2X,5,Abatement objects,340,Units,Flag if emission abatement technology is installed,European Integrated Power & Gas Model,True
6,Power2X,5,Abatement objects,347,Units Out,Flag if emission abatement technology is out-of-service,European Integrated Power & Gas Model,False
6,Power2X,5,Abatement objects,341,Abatement Cost,Cost per unit of emission removed,European Integrated Power & Gas Model,True
6,Power2X,5,Abatement objects,342,Running Cost,Fixed cost of running emission abatement when generators are on-line,European Integrated Power & Gas Model,False
6,Power2X,5,Abatement objects,343,VO&M Charge,Cost per unit of generation,European Integrated Power & Gas Model,False
6,Power2X,5,Abatement objects,344,Efficiency,Efficiency of emission abatement,European Integrated Power & Gas Model,True
6,Power2X,5,Abatement objects,345,Max Abatement,Maximum emission abatement rate,European Integrated Power & Gas Model,False
6,Power2X,5,Abatement objects,346,FO&M Charge,Annual fixed charge for emission abatement technology,European Integrated Power & Gas Model,False
6,Power2X,302,set of Abatement objects involved in the Constraint,1713,Abatement Coefficient,Coefficient of emissions abated,European Integrated Power & Gas Model,False
6,Power2X,302,set of Abatement objects involved in the Constraint,1714,Operating Hours Coefficient,Coefficient of number of hours the emission abatement technology is running,European Integrated Power & Gas Model,False
6,Power2X,5,Abatement objects,348,x,Value to pass-through to solution,European Integrated Power & Gas Model,False
6,Power2X,5,Abatement objects,349,y,Value to pass-through to solution,European Integrated Power & Gas Model,False
6,Power2X,5,Abatement objects,350,z,Value to pass-through to solution,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,351,Model,Model used to define and model storage volumes (used to override the file-level Hydro Model setting).,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,354,End Effects Method,Method used to handle end-of-period storage.,European Integrated Power & Gas Model,True
7,Battery,6,Storage objects,355,Decomposition Method,Method used to pass the optimal storage trajectory from one simulation phase to the next.,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,361,Enforce Bounds,If the storage bounds are enforced.,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,353,Internal Volume Scalar,Storage volume scaling factor used internal to the mathematical program.,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,360,Decomposition Bound Penalty,Penalty applied to violation of storage bounds when the decomposition implies possible violations.,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,362,Spill Penalty,"Penalty applied to spill from the storage to ""the sea"" in the last period of each simulation step.",European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,365,Units,Flag if Storage is in service,European Integrated Power & Gas Model,True
7,Battery,6,Storage objects,366,Max Volume,Maximum volume,European Integrated Power & Gas Model,True
7,Battery,6,Storage objects,367,Initial Volume,Storage volume at the start of the period,European Integrated Power & Gas Model,True
7,Battery,6,Storage objects,368,Min Volume,Minimum volume,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,369,Max Level,Maximum level,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,370,Initial Level,Initial level,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,371,Min Level,Minimum level,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,372,Low Ref Level,Low reference level for volume calculation,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,373,Low Ref Area,Area of surface at low reference level,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,374,High Ref Level,High reference level for volume calculation,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,375,High Ref Area,Area of surface at high reference level,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,380,Max Release,Maximum rate of release from the storage,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,381,Max Generator Release,Maximum rate of release for generation from the storage,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,382,Max Spill,"Maximum allowable spill from the storage to ""the sea""",European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,383,Max Ramp,Maximum rate of change in storage,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,384,Max Ramp Hour,Maximum of change in storage across each hour.,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,385,Max Ramp Day,Maximum of change in storage across each day.,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,386,Max Ramp Week,Maximum of change in storage across each week.,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,387,Max Ramp Month,Maximum of change in storage across each month.,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,388,Max Ramp Year,Maximum of change in storage across each year.,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,390,Target,storage target,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,391,Target Hour,end of hour storage target,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,392,Target Day,end of day storage target,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,393,Target Week,end of week storage target,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,394,Target Month,end of month storage target,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,395,Target Year,end of year storage target,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,396,Target Level,storage target,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,397,Target Level Hour,end of hour storage target,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,398,Target Level Day,end of day storage target,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,399,Target Level Week,end of week storage target,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,400,Target Level Month,end of month storage target,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,401,Target Level Year,end of year storage target,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,405,Trajectory Non-anticipativity Volume,Volume of violation of non-anticipativity constraints in band,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,406,Trajectory Non-anticipativity Time,Window of time over which to enforce non-anticipativity constraints in scenario-wise decomposition,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,409,Water Value Point,Volume associated with [Water Value] or [Energy Value] in multiple bands.,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,410,Downstream Efficiency,Aggregate efficiency of generation down the river chain,European Integrated Power & Gas Model,False
7,Battery,116,head storage for the generator,1543,Flow Factor,Units of storage received per unit of generation,European Integrated Power & Gas Model,False
7,Battery,116,head storage for the generator,1545,Efficiency Point,Storage percentage full associated with [Efficiency Scalar],European Integrated Power & Gas Model,False
7,Battery,117,tail storage for the generator,1547,Flow Factor,Units of storage received per unit of generation,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,352,Balance Period,Frequency of storage balance,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,356,Decomposition Penalty a,Decomposition storage target penalty function 'a' term.,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,357,Decomposition Penalty b,Decomposition storage target penalty function 'b' term.,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,358,Decomposition Penalty c,Decomposition storage target penalty function 'c' term.,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,359,Decomposition Penalty x,Decomposition storage target penalty function 'x' term.,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,363,Non-physical Inflow Penalty,Penalty applied to non-physical inflow to the storage. A value of -1 means non are allowed.,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,364,Non-physical Spill Penalty,Penalty applied to non-physical spill from the storage. A value of -1 means non are allowed.,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,376,Natural Inflow,Rate of natural inflow,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,377,Natural Inflow Incr,Increment to Natural Inflow,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,378,Natural Inflow Scalar,Multiplier on Natural Inflow,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,379,Min Release,Minimum rate of release from the storage,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,389,Max Ramp Penalty,Penalty for violating the [Max Ramp Day/Week/Month/Year] constraint.,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,402,Target Penalty,Penalty for violating the target.,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,403,Recycle Penalty,Penalty for violating the recycling constraint.,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,404,Trajectory Non-anticipativity,Price for violating non-anticipativity constraints in scenario-wise decomposition mode,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,407,Water Value,Incremental price of water released from storage,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,408,Energy Value,Incremental price of energy generated from storage,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,411,Loss Rate,"Rate of loss due to evaporation, leakage, etc",European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,412,x,Value to pass-through to solution,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,413,y,Value to pass-through to solution,European Integrated Power & Gas Model,False
7,Battery,6,Storage objects,414,z,Value to pass-through to solution,European Integrated Power & Gas Model,False
7,Battery,116,head storage for the generator,1544,Flow at Start,The amount of water released when starting a generating unit.,European Integrated Power & Gas Model,False
7,Battery,116,head storage for the generator,1546,Efficiency Scalar,Generation efficiency scalar at the given [Efficiency Point],European Integrated Power & Gas Model,False
7,Battery,303,set of Storage objects involved in the Constraint,1715,End Volume Coefficient,Coefficient of storage end volume.,European Integrated Power & Gas Model,False
7,Battery,303,set of Storage objects involved in the Constraint,1716,End Level Coefficient,Coefficient of storage end level.,European Integrated Power & Gas Model,False
7,Battery,303,set of Storage objects involved in the Constraint,1717,Ramp Coefficient,Coefficient of change in storage end volume.,European Integrated Power & Gas Model,False
7,Battery,303,set of Storage objects involved in the Constraint,1718,Natural Inflow Coefficient,Coefficient of natural inflow,European Integrated Power & Gas Model,False
7,Battery,303,set of Storage objects involved in the Constraint,1719,Inflow Coefficient,Coefficient of inflow.,European Integrated Power & Gas Model,False
7,Battery,303,set of Storage objects involved in the Constraint,1720,Release Coefficient,Coefficient of release.,European Integrated Power & Gas Model,False
7,Battery,303,set of Storage objects involved in the Constraint,1721,Generator Release Coefficient,Coefficient of generator release.,European Integrated Power & Gas Model,False
7,Battery,303,set of Storage objects involved in the Constraint,1722,Spill Coefficient,Coefficient of spill.,European Integrated Power & Gas Model,False
7,Battery,303,set of Storage objects involved in the Constraint,1723,Hours Full Coefficient,Coefficient of the number of hours the storage is full.,European Integrated Power & Gas Model,False
7,Battery,343,set of Storage objects that define when the Variable is active,1949,End Volume Coefficient,Coefficient of the storage end volume in condition,European Integrated Power & Gas Model,False
7,Battery,343,set of Storage objects that define when the Variable is active,1950,Inflow Coefficient,Coefficient of inflow in condition,European Integrated Power & Gas Model,False
7,Battery,343,set of Storage objects that define when the Variable is active,1951,Release Coefficient,Coefficient of release in condition,European Integrated Power & Gas Model,False
7,Battery,343,set of Storage objects that define when the Variable is active,1952,Spill Coefficient,Coefficient of spill in condition,European Integrated Power & Gas Model,False
7,Battery,346,set of Storage objects defining Global data,1954,FCF Shadow Price,Shadow price of water in storage in Future Cost Function,European Integrated Power & Gas Model,False
8,Storage,7,Waterway objects,416,Flow Control,"Waterway flow optimization method (0=economic, 1=flow when spilling only)",European Integrated Power & Gas Model,False
8,Storage,7,Waterway objects,415,Traversal Time,Time taken for flows to traverse the waterway,European Integrated Power & Gas Model,False
8,Storage,7,Waterway objects,417,Max Flow,Maximum flow limit,European Integrated Power & Gas Model,False
8,Storage,7,Waterway objects,418,Min Flow,Minimum flow limit,European Integrated Power & Gas Model,False
8,Storage,7,Waterway objects,419,Initial Flow,Initial flow on the waterway for use in enforcing first period ramp constraint.,European Integrated Power & Gas Model,False
8,Storage,7,Waterway objects,420,Max Ramp,Maximum change in flow,European Integrated Power & Gas Model,False
8,Storage,7,Waterway objects,421,Max Flow Penalty,Penalty for violating the [Max Flow] constraint.,European Integrated Power & Gas Model,False
8,Storage,7,Waterway objects,422,Min Flow Penalty,Penalty for violating the [Min Flow] constraint.,European Integrated Power & Gas Model,False
8,Storage,7,Waterway objects,423,Max Ramp Penalty,Penalty for violating the [Max Ramp] constraint.,European Integrated Power & Gas Model,False
8,Storage,7,Waterway objects,424,Input Scalar,Input flow scalar,European Integrated Power & Gas Model,False
8,Storage,7,Waterway objects,425,Output Scalar,Output flow scalar,European Integrated Power & Gas Model,False
8,Storage,7,Waterway objects,426,x,Value to pass-through to solution,European Integrated Power & Gas Model,False
8,Storage,7,Waterway objects,427,y,Value to pass-through to solution,European Integrated Power & Gas Model,False
8,Storage,7,Waterway objects,428,z,Value to pass-through to solution,European Integrated Power & Gas Model,False
8,Storage,304,set of Waterway objects involved in the Constraint,1724,Flow Coefficient,Coefficient of waterway flow.,European Integrated Power & Gas Model,False
8,Storage,304,set of Waterway objects involved in the Constraint,1725,Ramp Coefficient,Coefficient of chage in waterway flow.,European Integrated Power & Gas Model,False
8,Storage,304,set of Waterway objects involved in the Constraint,1726,Hours Flowing Coefficient,Coefficient of the number of hours the waterway is flowing,European Integrated Power & Gas Model,False
9,Waterway,8,Power Station objects,429,Is Enabled,Flag if the Power Station is enabled,European Integrated Power & Gas Model,False
10,Emission,9,Physical Contract objects,430,Offer Quantity Format,Format for [Offer/Bid Quantity] and [Offer/Bid Price],European Integrated Power & Gas Model,False
10,Emission,9,Physical Contract objects,431,Price Setting,Flag if the Physical Contract can set price,European Integrated Power & Gas Model,False
10,Emission,9,Physical Contract objects,432,Units,Flag if the Physical Contract is in service,European Integrated Power & Gas Model,False
10,Emission,9,Physical Contract objects,437,Offer Quantity,MW offer in band,European Integrated Power & Gas Model,False
10,Emission,9,Physical Contract objects,439,Bid Quantity,MW bid in band,European Integrated Power & Gas Model,False
10,Emission,9,Physical Contract objects,441,Firm Capacity,Contribution of the generation to capacity reserves.,European Integrated Power & Gas Model,False
10,Emission,9,Physical Contract objects,442,Load Obligation,Load obligation for capacity reserves.,European Integrated Power & Gas Model,False
10,Emission,9,Physical Contract objects,433,Max Generation,Maximum generation cleared on physical contract,European Integrated Power & Gas Model,False
10,Emission,9,Physical Contract objects,434,Max Load,Maximum load cleared on physical contract,European Integrated Power & Gas Model,False
10,Emission,9,Physical Contract objects,435,Min Generation,Minimum generation cleared on physical contract,European Integrated Power & Gas Model,False
10,Emission,9,Physical Contract objects,436,Min Load,Minimum load cleared on physical contract,European Integrated Power & Gas Model,False
10,Emission,9,Physical Contract objects,438,Offer Price,Price of energy in band,European Integrated Power & Gas Model,False
10,Emission,9,Physical Contract objects,440,Bid Price,Value of energy in band,European Integrated Power & Gas Model,False
10,Emission,9,Physical Contract objects,443,Capacity Charge,Hourly fixed charge for contract capacity,European Integrated Power & Gas Model,False
10,Emission,9,Physical Contract objects,444,Capacity Charge Hour,Daily fixed charge for contract capacity,European Integrated Power & Gas Model,False
10,Emission,9,Physical Contract objects,445,Capacity Charge Day,Daily fixed charge for contract capacity,European Integrated Power & Gas Model,False
10,Emission,9,Physical Contract objects,446,Capacity Charge Week,Weekly fixed charge for contract capacity,European Integrated Power & Gas Model,False
10,Emission,9,Physical Contract objects,447,Capacity Charge Month,Monthly fixed charge for contract capacity,European Integrated Power & Gas Model,False
10,Emission,9,Physical Contract objects,448,Capacity Charge Year,Annual fixed charge for contract capacity,European Integrated Power & Gas Model,False
